"INDICATOR","PANEL_NUM","UNIT_NUM","STUB_NAME_NUM","STUB_LABEL_NUM","YEAR_NUM","AGE_NUM","ESTIMATE","FLAG"
"Drug overdose death rates",2,2,1,1.1,11,1.2,0.1,NA
"Drug overdose death rates",2,2,1,1.1,12,1.2,0.1,NA
"Drug overdose death rates",2,2,1,1.1,13,1.2,0.1,NA
"Drug overdose death rates",2,2,1,1.1,14,1.2,0.1,NA
"Drug overdose death rates",2,2,1,1.1,15,1.2,0.1,NA
"Drug overdose death rates",2,2,1,1.1,16,1.2,0.1,NA
"Drug overdose death rates",2,2,1,1.1,17,1.2,0.1,NA
"Drug overdose death rates",2,2,1,1.1,18,1.2,0.1,NA
"Drug overdose death rates",2,2,1,1.1,19,1.2,0.1,NA
"Drug overdose death rates",2,2,1,1.2,1,1.3,0.5,NA
"Drug overdose death rates",2,2,1,1.2,2,1.3,0.5,NA
"Drug overdose death rates",2,2,1,1.2,3,1.3,0.9,NA
"Drug overdose death rates",2,2,1,1.2,4,1.3,0.9,NA
"Drug overdose death rates",2,2,1,1.2,5,1.3,1.1,NA
"Drug overdose death rates",2,2,1,1.2,6,1.3,1.2,NA
"Drug overdose death rates",2,2,1,1.2,7,1.3,1.2,NA
"Drug overdose death rates",2,2,1,1.2,8,1.3,1.6,NA
"Drug overdose death rates",2,2,1,1.2,9,1.3,1.8,NA
"Drug overdose death rates",2,2,1,1.2,10,1.3,2,NA
"Drug overdose death rates",2,2,1,1.2,11,1.3,2,NA
"Drug overdose death rates",2,2,1,1.2,12,1.3,2.4,NA
"Drug overdose death rates",2,2,1,1.2,13,1.3,2.4,NA
"Drug overdose death rates",2,2,1,1.2,14,1.3,1.9,NA
"Drug overdose death rates",2,2,1,1.2,15,1.3,1.7,NA
"Drug overdose death rates",2,2,1,1.2,16,1.3,1.7,NA
"Drug overdose death rates",2,2,1,1.2,17,1.3,1.6,NA
"Drug overdose death rates",2,2,1,1.2,18,1.3,2.3,NA
"Drug overdose death rates",2,2,1,1.2,19,1.3,2.1,NA
"Drug overdose death rates",2,2,1,1.3,1,1.4,1.3,NA
"Drug overdose death rates",2,2,1,1.3,2,1.4,1.3,NA
"Drug overdose death rates",2,2,1,1.3,3,1.4,1.4,NA
"Drug overdose death rates",2,2,1,1.3,4,1.4,1.9,NA
"Drug overdose death rates",2,2,1,1.3,5,1.4,2.1,NA
"Drug overdose death rates",2,2,1,1.3,6,1.4,2.1,NA
"Drug overdose death rates",2,2,1,1.3,7,1.4,2.5,NA
"Drug overdose death rates",2,2,1,1.3,8,1.4,3.2,NA
"Drug overdose death rates",2,2,1,1.3,9,1.4,3.8,NA
"Drug overdose death rates",2,2,1,1.3,10,1.4,4.1,NA
"Drug overdose death rates",2,2,1,1.3,11,1.4,4.5,NA
"Drug overdose death rates",2,2,1,1.3,12,1.4,5.3,NA
"Drug overdose death rates",2,2,1,1.3,13,1.4,5.6,NA
"Drug overdose death rates",2,2,1,1.3,14,1.4,4.9,NA
"Drug overdose death rates",2,2,1,1.3,15,1.4,4.9,NA
"Drug overdose death rates",2,2,1,1.3,16,1.4,4.9,NA
"Drug overdose death rates",2,2,1,1.3,17,1.4,5.3,NA
"Drug overdose death rates",2,2,1,1.3,18,1.4,6.3,NA
"Drug overdose death rates",2,2,1,1.3,19,1.4,6.3,NA
"Drug overdose death rates",2,2,1,1.4,1,1.5,2.3,NA
"Drug overdose death rates",2,2,1,1.4,2,1.5,2.4,NA
"Drug overdose death rates",2,2,1,1.4,3,1.5,2.8,NA
"Drug overdose death rates",2,2,1,1.4,4,1.5,3.4,NA
"Drug overdose death rates",2,2,1,1.4,5,1.5,3.5,NA
"Drug overdose death rates",2,2,1,1.4,6,1.5,3.6,NA
"Drug overdose death rates",2,2,1,1.4,7,1.5,3.7,NA
"Drug overdose death rates",2,2,1,1.4,8,1.5,4.2,NA
"Drug overdose death rates",2,2,1,1.4,9,1.5,4.8,NA
"Drug overdose death rates",2,2,1,1.4,10,1.5,5.2,NA
"Drug overdose death rates",2,2,1,1.4,11,1.5,5.5,NA
"Drug overdose death rates",2,2,1,1.4,12,1.5,6.1,NA
"Drug overdose death rates",2,2,1,1.4,13,1.5,6.5,NA
"Drug overdose death rates",2,2,1,1.4,14,1.5,6.2,NA
"Drug overdose death rates",2,2,1,1.4,15,1.5,5.9,NA
"Drug overdose death rates",2,2,1,1.4,16,1.5,6.5,NA
"Drug overdose death rates",2,2,1,1.4,17,1.5,6.9,NA
"Drug overdose death rates",2,2,1,1.4,18,1.5,7.7,NA
"Drug overdose death rates",2,2,1,1.4,19,1.5,7.7,NA
"Drug overdose death rates",2,2,1,1.5,1,1.6,2,NA
"Drug overdose death rates",2,2,1,1.5,2,1.6,2.2,NA
"Drug overdose death rates",2,2,1,1.5,3,1.6,2.5,NA
"Drug overdose death rates",2,2,1,1.5,4,1.6,3.3,NA
"Drug overdose death rates",2,2,1,1.5,5,1.6,3.6,NA
"Drug overdose death rates",2,2,1,1.5,6,1.6,3.9,NA
"Drug overdose death rates",2,2,1,1.5,7,1.6,4.4,NA
"Drug overdose death rates",2,2,1,1.5,8,1.6,5.1,NA
"Drug overdose death rates",2,2,1,1.5,9,1.6,5.8,NA
"Drug overdose death rates",2,2,1,1.5,10,1.6,6.5,NA
"Drug overdose death rates",2,2,1,1.5,11,1.6,6.8,NA
"Drug overdose death rates",2,2,1,1.5,12,1.6,7.3,NA
"Drug overdose death rates",2,2,1,1.5,13,1.6,7.9,NA
"Drug overdose death rates",2,2,1,1.5,14,1.6,7.6,NA
"Drug overdose death rates",2,2,1,1.5,15,1.6,7.8,NA
"Drug overdose death rates",2,2,1,1.5,16,1.6,8,NA
"Drug overdose death rates",2,2,1,1.5,17,1.6,8.1,NA
"Drug overdose death rates",2,2,1,1.5,18,1.6,8.7,NA
"Drug overdose death rates",2,2,1,1.5,19,1.6,8.6,NA
"Drug overdose death rates",2,2,1,1.6,1,1.7,0.7,NA
"Drug overdose death rates",2,2,1,1.6,2,1.7,0.7,NA
"Drug overdose death rates",2,2,1,1.6,3,1.7,0.9,NA
"Drug overdose death rates",2,2,1,1.6,4,1.7,1.1,NA
"Drug overdose death rates",2,2,1,1.6,5,1.7,1.4,NA
"Drug overdose death rates",2,2,1,1.6,6,1.7,1.7,NA
"Drug overdose death rates",2,2,1,1.6,7,1.7,1.9,NA
"Drug overdose death rates",2,2,1,1.6,8,1.7,2.4,NA
"Drug overdose death rates",2,2,1,1.6,9,1.7,3,NA
"Drug overdose death rates",2,2,1,1.6,10,1.7,3.4,NA
"Drug overdose death rates",2,2,1,1.6,11,1.7,3.7,NA
"Drug overdose death rates",2,2,1,1.6,12,1.7,4.2,NA
"Drug overdose death rates",2,2,1,1.6,13,1.7,4.5,NA
"Drug overdose death rates",2,2,1,1.6,14,1.7,4.7,NA
"Drug overdose death rates",2,2,1,1.6,15,1.7,5.4,NA
"Drug overdose death rates",2,2,1,1.6,16,1.7,6.1,NA
"Drug overdose death rates",2,2,1,1.6,17,1.7,6.4,NA
"Drug overdose death rates",2,2,1,1.6,18,1.7,7.2,NA
"Drug overdose death rates",2,2,1,1.6,19,1.7,7.1,NA
"Drug overdose death rates",2,2,1,1.7,1,1.8,0.3,NA
"Drug overdose death rates",2,2,1,1.7,2,1.8,0.3,NA
"Drug overdose death rates",2,2,1,1.7,3,1.8,0.3,NA
"Drug overdose death rates",2,2,1,1.7,4,1.8,0.4,NA
"Drug overdose death rates",2,2,1,1.7,5,1.8,0.5,NA
"Drug overdose death rates",2,2,1,1.7,6,1.8,0.5,NA
"Drug overdose death rates",2,2,1,1.7,7,1.8,0.7,NA
"Drug overdose death rates",2,2,1,1.7,8,1.8,0.7,NA
"Drug overdose death rates",2,2,1,1.7,9,1.8,0.8,NA
"Drug overdose death rates",2,2,1,1.7,10,1.8,1,NA
"Drug overdose death rates",2,2,1,1.7,11,1.8,1.2,NA
"Drug overdose death rates",2,2,1,1.7,12,1.8,1.1,NA
"Drug overdose death rates",2,2,1,1.7,13,1.8,1.4,NA
"Drug overdose death rates",2,2,1,1.7,14,1.8,1.6,NA
"Drug overdose death rates",2,2,1,1.7,15,1.8,1.7,NA
"Drug overdose death rates",2,2,1,1.7,16,1.8,2.1,NA
"Drug overdose death rates",2,2,1,1.7,17,1.8,2.1,NA
"Drug overdose death rates",2,2,1,1.7,18,1.8,2.3,NA
"Drug overdose death rates",2,2,1,1.7,19,1.8,2.5,NA
"Drug overdose death rates",2,2,1,1.8,1,1.9,0.2,NA
"Drug overdose death rates",2,2,1,1.8,3,1.9,0.2,NA
"Drug overdose death rates",2,2,1,1.8,4,1.9,0.3,NA
"Drug overdose death rates",2,2,1,1.8,5,1.9,0.3,NA
"Drug overdose death rates",2,2,1,1.8,6,1.9,0.4,NA
"Drug overdose death rates",2,2,1,1.8,7,1.9,0.4,NA
"Drug overdose death rates",2,2,1,1.8,8,1.9,0.4,NA
"Drug overdose death rates",2,2,1,1.8,9,1.9,0.4,NA
"Drug overdose death rates",2,2,1,1.8,10,1.9,0.5,NA
"Drug overdose death rates",2,2,1,1.8,11,1.9,0.6,NA
"Drug overdose death rates",2,2,1,1.8,12,1.9,0.5,NA
"Drug overdose death rates",2,2,1,1.8,13,1.9,0.6,NA
"Drug overdose death rates",2,2,1,1.8,14,1.9,0.6,NA
"Drug overdose death rates",2,2,1,1.8,15,1.9,0.6,NA
"Drug overdose death rates",2,2,1,1.8,16,1.9,0.8,NA
"Drug overdose death rates",2,2,1,1.8,17,1.9,0.9,NA
"Drug overdose death rates",2,2,1,1.8,18,1.9,0.9,NA
"Drug overdose death rates",2,2,1,1.8,19,1.9,1,NA
"Drug overdose death rates",2,2,1,1.9,5,1.91,0.5,NA
"Drug overdose death rates",2,2,1,1.9,7,1.91,0.6,NA
"Drug overdose death rates",2,2,1,1.9,8,1.91,0.5,NA
"Drug overdose death rates",2,2,1,1.9,9,1.91,0.7,NA
"Drug overdose death rates",2,2,1,1.9,10,1.91,0.5,NA
"Drug overdose death rates",2,2,1,1.9,11,1.91,0.5,NA
"Drug overdose death rates",2,2,1,1.9,12,1.91,0.9,NA
"Drug overdose death rates",2,2,1,1.9,13,1.91,0.7,NA
"Drug overdose death rates",2,2,1,1.9,14,1.91,0.7,NA
"Drug overdose death rates",2,2,1,1.9,15,1.91,0.8,NA
"Drug overdose death rates",2,2,1,1.9,16,1.91,0.7,NA
"Drug overdose death rates",2,2,1,1.9,17,1.91,0.7,NA
"Drug overdose death rates",2,2,1,1.9,18,1.91,0.6,NA
"Drug overdose death rates",2,2,1,1.9,19,1.91,0.9,NA
"Drug overdose death rates",2,2,2,2.1,1,1.1,1.4,NA
"Drug overdose death rates",2,2,2,2.1,2,1.1,1.5,NA
"Drug overdose death rates",2,2,2,2.1,3,1.1,1.7,NA
"Drug overdose death rates",2,2,2,2.1,4,1.1,2,NA
"Drug overdose death rates",2,2,2,2.1,5,1.1,2.2,NA
"Drug overdose death rates",2,2,2,2.1,6,1.1,2.3,NA
"Drug overdose death rates",2,2,2,2.1,7,1.1,2.4,NA
"Drug overdose death rates",2,2,2,2.1,8,1.1,2.9,NA
"Drug overdose death rates",2,2,2,2.1,9,1.1,3.3,NA
"Drug overdose death rates",2,2,2,2.1,10,1.1,3.7,NA
"Drug overdose death rates",2,2,2,2.1,11,1.1,3.9,NA
"Drug overdose death rates",2,2,2,2.1,12,1.1,4.4,NA
"Drug overdose death rates",2,2,2,2.1,13,1.1,4.5,NA
"Drug overdose death rates",2,2,2,2.1,14,1.1,4.1,NA
"Drug overdose death rates",2,2,2,2.1,15,1.1,4.1,NA
"Drug overdose death rates",2,2,2,2.1,16,1.1,4.3,NA
"Drug overdose death rates",2,2,2,2.1,17,1.1,4.5,NA
"Drug overdose death rates",2,2,2,2.1,18,1.1,5.3,NA
"Drug overdose death rates",2,2,2,2.1,19,1.1,5.2,NA
"Drug overdose death rates",2,2,2,2.2,1,1.1,0.5,NA
"Drug overdose death rates",2,2,2,2.2,2,1.1,0.6,NA
"Drug overdose death rates",2,2,2,2.2,3,1.1,0.8,NA
"Drug overdose death rates",2,2,2,2.2,4,1.1,1.1,NA
"Drug overdose death rates",2,2,2,2.2,5,1.1,1.2,NA
"Drug overdose death rates",2,2,2,2.2,6,1.1,1.3,NA
"Drug overdose death rates",2,2,2,2.2,7,1.1,1.5,NA
"Drug overdose death rates",2,2,2,2.2,8,1.1,1.8,NA
"Drug overdose death rates",2,2,2,2.2,9,1.1,2.1,NA
"Drug overdose death rates",2,2,2,2.2,10,1.1,2.3,NA
"Drug overdose death rates",2,2,2,2.2,11,1.1,2.5,NA
"Drug overdose death rates",2,2,2,2.2,12,1.1,2.8,NA
"Drug overdose death rates",2,2,2,2.2,13,1.1,3,NA
"Drug overdose death rates",2,2,2,2.2,14,1.1,3,NA
"Drug overdose death rates",2,2,2,2.2,15,1.1,3.1,NA
"Drug overdose death rates",2,2,2,2.2,16,1.1,3.4,NA
"Drug overdose death rates",2,2,2,2.2,17,1.1,3.4,NA
"Drug overdose death rates",2,2,2,2.2,18,1.1,3.7,NA
"Drug overdose death rates",2,2,2,2.2,19,1.1,3.7,NA
"Drug overdose death rates",2,2,3,3.11,10,1.2,0.1,NA
"Drug overdose death rates",2,2,3,3.11,11,1.2,0.1,NA
"Drug overdose death rates",2,2,3,3.11,12,1.2,0.1,NA
"Drug overdose death rates",2,2,3,3.11,13,1.2,0.1,NA
"Drug overdose death rates",2,2,3,3.11,14,1.2,0.1,NA
"Drug overdose death rates",2,2,3,3.11,15,1.2,0.1,NA
"Drug overdose death rates",2,2,3,3.11,16,1.2,0.1,NA
"Drug overdose death rates",2,2,3,3.11,17,1.2,0.1,NA
"Drug overdose death rates",2,2,3,3.11,18,1.2,0.1,NA
"Drug overdose death rates",2,2,3,3.12,1,1.3,0.7,NA
"Drug overdose death rates",2,2,3,3.12,2,1.3,0.8,NA
"Drug overdose death rates",2,2,3,3.12,3,1.3,1.3,NA
"Drug overdose death rates",2,2,3,3.12,4,1.3,1.3,NA
"Drug overdose death rates",2,2,3,3.12,5,1.3,1.7,NA
"Drug overdose death rates",2,2,3,3.12,6,1.3,1.8,NA
"Drug overdose death rates",2,2,3,3.12,7,1.3,1.9,NA
"Drug overdose death rates",2,2,3,3.12,8,1.3,2.3,NA
"Drug overdose death rates",2,2,3,3.12,9,1.3,2.6,NA
"Drug overdose death rates",2,2,3,3.12,10,1.3,3,NA
"Drug overdose death rates",2,2,3,3.12,11,1.3,2.8,NA
"Drug overdose death rates",2,2,3,3.12,12,1.3,3.5,NA
"Drug overdose death rates",2,2,3,3.12,13,1.3,3.3,NA
"Drug overdose death rates",2,2,3,3.12,14,1.3,2.7,NA
"Drug overdose death rates",2,2,3,3.12,15,1.3,2.6,NA
"Drug overdose death rates",2,2,3,3.12,16,1.3,2.3,NA
"Drug overdose death rates",2,2,3,3.12,17,1.3,2.2,NA
"Drug overdose death rates",2,2,3,3.12,18,1.3,3.3,NA
"Drug overdose death rates",2,2,3,3.12,19,1.3,2.8,NA
"Drug overdose death rates",2,2,3,3.13,1,1.4,2,NA
"Drug overdose death rates",2,2,3,3.13,2,1.4,1.9,NA
"Drug overdose death rates",2,2,3,3.13,3,1.4,2,NA
"Drug overdose death rates",2,2,3,3.13,4,1.4,2.7,NA
"Drug overdose death rates",2,2,3,3.13,5,1.4,2.9,NA
"Drug overdose death rates",2,2,3,3.13,6,1.4,2.9,NA
"Drug overdose death rates",2,2,3,3.13,7,1.4,3.4,NA
"Drug overdose death rates",2,2,3,3.13,8,1.4,4.4,NA
"Drug overdose death rates",2,2,3,3.13,9,1.4,5.2,NA
"Drug overdose death rates",2,2,3,3.13,10,1.4,5.9,NA
"Drug overdose death rates",2,2,3,3.13,11,1.4,6.3,NA
"Drug overdose death rates",2,2,3,3.13,12,1.4,7.1,NA
"Drug overdose death rates",2,2,3,3.13,13,1.4,7.5,NA
"Drug overdose death rates",2,2,3,3.13,14,1.4,6.3,NA
"Drug overdose death rates",2,2,3,3.13,15,1.4,6.4,NA
"Drug overdose death rates",2,2,3,3.13,16,1.4,6.5,NA
"Drug overdose death rates",2,2,3,3.13,17,1.4,7,NA
"Drug overdose death rates",2,2,3,3.13,18,1.4,8.4,NA
"Drug overdose death rates",2,2,3,3.13,19,1.4,8.3,NA
"Drug overdose death rates",2,2,3,3.14,1,1.5,3.6,NA
"Drug overdose death rates",2,2,3,3.14,2,1.5,3.4,NA
"Drug overdose death rates",2,2,3,3.14,3,1.5,3.7,NA
"Drug overdose death rates",2,2,3,3.14,4,1.5,4.4,NA
"Drug overdose death rates",2,2,3,3.14,5,1.5,4.5,NA
"Drug overdose death rates",2,2,3,3.14,6,1.5,4.5,NA
"Drug overdose death rates",2,2,3,3.14,7,1.5,4.4,NA
"Drug overdose death rates",2,2,3,3.14,8,1.5,5.3,NA
"Drug overdose death rates",2,2,3,3.14,9,1.5,5.8,NA
"Drug overdose death rates",2,2,3,3.14,10,1.5,6.3,NA
"Drug overdose death rates",2,2,3,3.14,11,1.5,6.6,NA
"Drug overdose death rates",2,2,3,3.14,12,1.5,7.5,NA
"Drug overdose death rates",2,2,3,3.14,13,1.5,7.7,NA
"Drug overdose death rates",2,2,3,3.14,14,1.5,7.1,NA
"Drug overdose death rates",2,2,3,3.14,15,1.5,6.6,NA
"Drug overdose death rates",2,2,3,3.14,16,1.5,7.2,NA
"Drug overdose death rates",2,2,3,3.14,17,1.5,7.8,NA
"Drug overdose death rates",2,2,3,3.14,18,1.5,9.1,NA
"Drug overdose death rates",2,2,3,3.14,19,1.5,9.5,NA
"Drug overdose death rates",2,2,3,3.15,1,1.6,2.8,NA
"Drug overdose death rates",2,2,3,3.15,2,1.6,3.1,NA
"Drug overdose death rates",2,2,3,3.15,3,1.6,3.3,NA
"Drug overdose death rates",2,2,3,3.15,4,1.6,4.2,NA
"Drug overdose death rates",2,2,3,3.15,5,1.6,4.5,NA
"Drug overdose death rates",2,2,3,3.15,6,1.6,4.7,NA
"Drug overdose death rates",2,2,3,3.15,7,1.6,5.3,NA
"Drug overdose death rates",2,2,3,3.15,8,1.6,5.8,NA
"Drug overdose death rates",2,2,3,3.15,9,1.6,6.4,NA
"Drug overdose death rates",2,2,3,3.15,10,1.6,7.4,NA
"Drug overdose death rates",2,2,3,3.15,11,1.6,7.6,NA
"Drug overdose death rates",2,2,3,3.15,12,1.6,8.3,NA
"Drug overdose death rates",2,2,3,3.15,13,1.6,8.6,NA
"Drug overdose death rates",2,2,3,3.15,14,1.6,8,NA
"Drug overdose death rates",2,2,3,3.15,15,1.6,8.2,NA
"Drug overdose death rates",2,2,3,3.15,16,1.6,8.4,NA
"Drug overdose death rates",2,2,3,3.15,17,1.6,8.2,NA
"Drug overdose death rates",2,2,3,3.15,18,1.6,9.3,NA
"Drug overdose death rates",2,2,3,3.15,19,1.6,9.3,NA
"Drug overdose death rates",2,2,3,3.16,1,1.7,0.8,NA
"Drug overdose death rates",2,2,3,3.16,2,1.7,0.7,NA
"Drug overdose death rates",2,2,3,3.16,3,1.7,0.9,NA
"Drug overdose death rates",2,2,3,3.16,4,1.7,1.3,NA
"Drug overdose death rates",2,2,3,3.16,5,1.7,1.6,NA
"Drug overdose death rates",2,2,3,3.16,6,1.7,1.8,NA
"Drug overdose death rates",2,2,3,3.16,7,1.7,2,NA
"Drug overdose death rates",2,2,3,3.16,8,1.7,2.6,NA
"Drug overdose death rates",2,2,3,3.16,9,1.7,3.3,NA
"Drug overdose death rates",2,2,3,3.16,10,1.7,3.7,NA
"Drug overdose death rates",2,2,3,3.16,11,1.7,4.1,NA
"Drug overdose death rates",2,2,3,3.16,12,1.7,4.7,NA
"Drug overdose death rates",2,2,3,3.16,13,1.7,5,NA
"Drug overdose death rates",2,2,3,3.16,14,1.7,5,NA
"Drug overdose death rates",2,2,3,3.16,15,1.7,5.7,NA
"Drug overdose death rates",2,2,3,3.16,16,1.7,6.3,NA
"Drug overdose death rates",2,2,3,3.16,17,1.7,6.8,NA
"Drug overdose death rates",2,2,3,3.16,18,1.7,7.8,NA
"Drug overdose death rates",2,2,3,3.16,19,1.7,7.5,NA
"Drug overdose death rates",2,2,3,3.17,1,1.8,0.4,NA
"Drug overdose death rates",2,2,3,3.17,2,1.8,0.3,NA
"Drug overdose death rates",2,2,3,3.17,3,1.8,0.3,NA
"Drug overdose death rates",2,2,3,3.17,4,1.8,0.4,NA
"Drug overdose death rates",2,2,3,3.17,5,1.8,0.5,NA
"Drug overdose death rates",2,2,3,3.17,6,1.8,0.5,NA
"Drug overdose death rates",2,2,3,3.17,7,1.8,0.5,NA
"Drug overdose death rates",2,2,3,3.17,8,1.8,0.7,NA
"Drug overdose death rates",2,2,3,3.17,9,1.8,0.8,NA
"Drug overdose death rates",2,2,3,3.17,10,1.8,1.1,NA
"Drug overdose death rates",2,2,3,3.17,11,1.8,1.2,NA
"Drug overdose death rates",2,2,3,3.17,12,1.8,1,NA
"Drug overdose death rates",2,2,3,3.17,13,1.8,1.2,NA
"Drug overdose death rates",2,2,3,3.17,14,1.8,1.6,NA
"Drug overdose death rates",2,2,3,3.17,15,1.8,1.6,NA
"Drug overdose death rates",2,2,3,3.17,16,1.8,1.9,NA
"Drug overdose death rates",2,2,3,3.17,17,1.8,2.3,NA
"Drug overdose death rates",2,2,3,3.17,18,1.8,2.4,NA
"Drug overdose death rates",2,2,3,3.17,19,1.8,2.6,NA
"Drug overdose death rates",2,2,3,3.18,7,1.9,0.4,NA
"Drug overdose death rates",2,2,3,3.18,11,1.9,0.5,NA
"Drug overdose death rates",2,2,3,3.18,12,1.9,0.5,NA
"Drug overdose death rates",2,2,3,3.18,13,1.9,0.6,NA
"Drug overdose death rates",2,2,3,3.18,14,1.9,0.5,NA
"Drug overdose death rates",2,2,3,3.18,15,1.9,0.7,NA
"Drug overdose death rates",2,2,3,3.18,16,1.9,0.7,NA
"Drug overdose death rates",2,2,3,3.18,17,1.9,0.9,NA
"Drug overdose death rates",2,2,3,3.18,18,1.9,0.9,NA
"Drug overdose death rates",2,2,3,3.18,19,1.9,0.8,NA
"Drug overdose death rates",2,2,3,3.19,15,1.91,1.1,NA
"Drug overdose death rates",2,2,3,3.19,19,1.91,0.9,NA
"Drug overdose death rates",2,2,3,3.21,9,1.2,0.1,NA
"Drug overdose death rates",2,2,3,3.21,10,1.2,0.1,NA
"Drug overdose death rates",2,2,3,3.21,16,1.2,0.1,NA
"Drug overdose death rates",2,2,3,3.21,17,1.2,0.1,NA
"Drug overdose death rates",2,2,3,3.21,18,1.2,0.1,NA
"Drug overdose death rates",2,2,3,3.21,19,1.2,0.1,NA
"Drug overdose death rates",2,2,3,3.22,1,1.3,0.3,NA
"Drug overdose death rates",2,2,3,3.22,2,1.3,0.3,NA
"Drug overdose death rates",2,2,3,3.22,3,1.3,0.3,NA
"Drug overdose death rates",2,2,3,3.22,4,1.3,0.5,NA
"Drug overdose death rates",2,2,3,3.22,5,1.3,0.5,NA
"Drug overdose death rates",2,2,3,3.22,6,1.3,0.5,NA
"Drug overdose death rates",2,2,3,3.22,7,1.3,0.6,NA
"Drug overdose death rates",2,2,3,3.22,8,1.3,0.8,NA
"Drug overdose death rates",2,2,3,3.22,9,1.3,0.9,NA
"Drug overdose death rates",2,2,3,3.22,10,1.3,0.9,NA
"Drug overdose death rates",2,2,3,3.22,11,1.3,1,NA
"Drug overdose death rates",2,2,3,3.22,12,1.3,1.3,NA
"Drug overdose death rates",2,2,3,3.22,13,1.3,1.4,NA
"Drug overdose death rates",2,2,3,3.22,14,1.3,1.1,NA
"Drug overdose death rates",2,2,3,3.22,15,1.3,0.9,NA
"Drug overdose death rates",2,2,3,3.22,16,1.3,0.9,NA
"Drug overdose death rates",2,2,3,3.22,17,1.3,1,NA
"Drug overdose death rates",2,2,3,3.22,18,1.3,1.2,NA
"Drug overdose death rates",2,2,3,3.22,19,1.3,1.4,NA
"Drug overdose death rates",2,2,3,3.23,1,1.4,0.7,NA
"Drug overdose death rates",2,2,3,3.23,2,1.4,0.8,NA
"Drug overdose death rates",2,2,3,3.23,3,1.4,0.8,NA
"Drug overdose death rates",2,2,3,3.23,4,1.4,1.1,NA
"Drug overdose death rates",2,2,3,3.23,5,1.4,1.3,NA
"Drug overdose death rates",2,2,3,3.23,6,1.4,1.3,NA
"Drug overdose death rates",2,2,3,3.23,7,1.4,1.6,NA
"Drug overdose death rates",2,2,3,3.23,8,1.4,2,NA
"Drug overdose death rates",2,2,3,3.23,9,1.4,2.4,NA
"Drug overdose death rates",2,2,3,3.23,10,1.4,2.4,NA
"Drug overdose death rates",2,2,3,3.23,11,1.4,2.7,NA
"Drug overdose death rates",2,2,3,3.23,12,1.4,3.4,NA
"Drug overdose death rates",2,2,3,3.23,13,1.4,3.6,NA
"Drug overdose death rates",2,2,3,3.23,14,1.4,3.5,NA
"Drug overdose death rates",2,2,3,3.23,15,1.4,3.3,NA
"Drug overdose death rates",2,2,3,3.23,16,1.4,3.2,NA
"Drug overdose death rates",2,2,3,3.23,17,1.4,3.5,NA
"Drug overdose death rates",2,2,3,3.23,18,1.4,4.2,NA
"Drug overdose death rates",2,2,3,3.23,19,1.4,4.3,NA
"Drug overdose death rates",2,2,3,3.24,1,1.5,1.1,NA
"Drug overdose death rates",2,2,3,3.24,2,1.5,1.4,NA
"Drug overdose death rates",2,2,3,3.24,3,1.5,1.9,NA
"Drug overdose death rates",2,2,3,3.24,4,1.5,2.4,NA
"Drug overdose death rates",2,2,3,3.24,5,1.5,2.5,NA
"Drug overdose death rates",2,2,3,3.24,6,1.5,2.8,NA
"Drug overdose death rates",2,2,3,3.24,7,1.5,2.9,NA
"Drug overdose death rates",2,2,3,3.24,8,1.5,3.2,NA
"Drug overdose death rates",2,2,3,3.24,9,1.5,3.9,NA
"Drug overdose death rates",2,2,3,3.24,10,1.5,4.2,NA
"Drug overdose death rates",2,2,3,3.24,11,1.5,4.4,NA
"Drug overdose death rates",2,2,3,3.24,12,1.5,4.8,NA
"Drug overdose death rates",2,2,3,3.24,13,1.5,5.3,NA
"Drug overdose death rates",2,2,3,3.24,14,1.5,5.3,NA
"Drug overdose death rates",2,2,3,3.24,15,1.5,5.2,NA
"Drug overdose death rates",2,2,3,3.24,16,1.5,5.9,NA
"Drug overdose death rates",2,2,3,3.24,17,1.5,6.1,NA
"Drug overdose death rates",2,2,3,3.24,18,1.5,6.3,NA
"Drug overdose death rates",2,2,3,3.24,19,1.5,5.8,NA
"Drug overdose death rates",2,2,3,3.25,1,1.6,1.1,NA
"Drug overdose death rates",2,2,3,3.25,2,1.6,1.3,NA
"Drug overdose death rates",2,2,3,3.25,3,1.6,1.8,NA
"Drug overdose death rates",2,2,3,3.25,4,1.6,2.4,NA
"Drug overdose death rates",2,2,3,3.25,5,1.6,2.8,NA
"Drug overdose death rates",2,2,3,3.25,6,1.6,3.2,NA
"Drug overdose death rates",2,2,3,3.25,7,1.6,3.5,NA
"Drug overdose death rates",2,2,3,3.25,8,1.6,4.5,NA
"Drug overdose death rates",2,2,3,3.25,9,1.6,5.2,NA
"Drug overdose death rates",2,2,3,3.25,10,1.6,5.6,NA
"Drug overdose death rates",2,2,3,3.25,11,1.6,6,NA
"Drug overdose death rates",2,2,3,3.25,12,1.6,6.4,NA
"Drug overdose death rates",2,2,3,3.25,13,1.6,7.1,NA
"Drug overdose death rates",2,2,3,3.25,14,1.6,7.2,NA
"Drug overdose death rates",2,2,3,3.25,15,1.6,7.3,NA
"Drug overdose death rates",2,2,3,3.25,16,1.6,7.7,NA
"Drug overdose death rates",2,2,3,3.25,17,1.6,7.9,NA
"Drug overdose death rates",2,2,3,3.25,18,1.6,8.1,NA
"Drug overdose death rates",2,2,3,3.25,19,1.6,8,NA
